Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
3. Indre By;63. 3. Midt;I;Liberal Alliance;Per Nørgaard Andersen;2
3. Indre By;63. 3. Midt;I;Liberal Alliance;Charlotte Nellemann;3
3. Indre By;63. 3. Midt;I;Liberal Alliance;Line Østergaard Olsen;4
3. Indre By;63. 3. Midt;I;Liberal Alliance;Laura Emilie Fabricius-Lauritzen;3
3. Indre By;63. 3. Midt;I;Liberal Alliance;Torben Guldbæk;1
3. Indre By;63. 3. Midt;M;Moderaterne;Partiliste;264
3. Indre By;63. 3. Midt;M;Moderaterne;Jakob Engel-Schmidt;101
3. Indre By;63. 3. Midt;M;Moderaterne;Nanna W. Gotfredsen;7
3. Indre By;63. 3. Midt;M;Moderaterne;Ellen Emilie;14
3. Indre By;63. 3. Midt;M;Moderaterne;Mads Sebbelov;7
3. Indre By;63. 3. Midt;M;Moderaterne;Ali Qais;4
3. Indre By;63. 3. Midt;M;Moderaterne;Lisbeth Dam Larsen;5
3. Indre By;63. 3. Midt;O;Dansk Folkeparti;Partiliste;106
3. Indre By;63. 3. Midt;O;Dansk Folkeparti;Allan Feldt;22
3. Indre By;63. 3. Midt;O;Dansk Folkeparti;Merete Dea Larsen;6
3. Indre By;63. 3. Midt;O;Dansk Folkeparti;Paw Karslund;1
3. Indre By;63. 3. Midt;O;Dansk Folkeparti;Denise Rostgaard;1
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Partiliste;105
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Linea Søgaard-Lidell;23
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Zeynep Bardakci;0
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Claus Buch;2
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Anders Fausbøll;3
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;26
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Natascha Remvig;3
3. Indre By;63. 3. Midt;V;Venstre, Danmarks Liberale Parti;Malene Sandfeld;2
3. Indre By;63. 3. Midt;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;13
3. Indre By;63. 3. Midt;Æ;Danmarksdemokraterne - Inger Støjberg;Eva Bechmann;1
3. Indre By;63. 3. Midt;Æ;Danmarksdemokraterne - Inger Støjberg;Benny Bindslev;0
3. Indre By;63. 3. Midt;Æ;Danmarksdemokraterne - Inger Støjberg;Martin Sibast;0
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Partiliste;116
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;11
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Pelle Dragsted;160
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Rosa Lund;34
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Leila Stockmarr;11
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Pil Christensen;18
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Charlotte Lund;4
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;David Rønne;0
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Pil Yildiz;2
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Kim Larsen;0
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Mette Bloch Hansen;1
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Maria Sofie Petersen;0
3. Indre By;63. 3. Midt;Ø;Enhedslisten - De Rød-Grønne;Reinout Bosch;0
3. Indre By;63. 3. Midt;Å;Alternativet;Partiliste;64
3. Indre By;63. 3. Midt;Å;Alternativet;Franciska Rosenkilde;87
3. Indre By;63. 3. Midt;Å;Alternativet;Qasam Nazir Ahmad;2
3. Indre By;63. 3. Midt;Å;Alternativet;Catharina Næsby Malkki;1
3. Indre By;63. 3. Midt;Å;Alternativet;Jiesper Tristan Pedersen;3
3. Indre By;63. 3. Midt;Å;Alternativet;Jan Kristoffersen;1
3. Indre By;63. 3. Midt;Å;Alternativet;Roger Courage Matthisen;0
3. Indre By;63. 3. Midt;Å;Alternativet;Vibeke Frost;1
3. Indre By;63. 3. Midt;Å;Alternativet;Anders Sørensen;3
3. Indre By;63. 3. Midt;Å;Alternativet;Mette Bram;1
3. Indre By;63. 3. Midt;Å;Alternativet;Peter Martin Jakobsen;0
3. Indre By;63. 3. Midt;Å;Alternativet;Nikolai Eskild Jensen;2
3. Indre By;63. 3. Midt;Å;Alternativet;Mikkel Bahl;0
3. Indre By;63. 3. Midt;Å;Alternativet;Noah Sturis;0
3. Indre By;63. 3. Midt;Å;Alternativet;Jakob Ravn Karlsen;0
3. Indre By;63. 3. Midt;Å;Alternativet;Jan Schumann;0
3. Indre By;63. 3. Midt;Å;Alternativet;Lise Coermann;26
3. Indre By;63. 3. Midt;(Uden for parti);(Uden for parti);Rashid Ali;0
3. Indre By;63. 3. Midt;(Uden for parti);(Uden for parti);Rasmus Paludan;0
3. Indre By;63. 3. Midt;(Uden for parti);(Uden for parti);Theresa Scavenius;7
3. Indre By;63. 3. Midt;(Uden for parti);(Uden for parti);John Erik Wagner;0
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Partiliste;346
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Camilla Hoffmann;5
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Yildiz Akdogan;6
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Sophie Hæstorp Andersen;12
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Ida Auken;99
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Stig Ekman;0
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Jarl Feyling;0
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Peter Hummelgaard;58
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Erik Jensen;2
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Emilla Møller;3
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Asbjørn Reissmann;1
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Mette Reissmann;16
3. Indre By;64. 3. Sølvgade;A;Socialdemokratiet;Marcus Vesterager;4
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Partiliste;312
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Julie Herdal;17
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Samira Nawa;102
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Thomas Rohden;45
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Frederik Rosberg;7
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Magnus Georg Jensen;63
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Anne-Sofie Sadolin;15
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Maria Georgi Sloth;23
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Thomas Markmann;3
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Emil Moselund;8
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Helene Langager;10
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Marianne Mortensen;0
3. Indre By;64. 3. Sølvgade;B;Radikale Venstre;Mikkel Senna Odoom;6
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Partiliste;324
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Anders Havelund Krøyer;5
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Lasse Vogel Andersen;1
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Pernille Birch;8
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Rasmus Bjergegaard;4
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Helle Bonnesen;34
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Nikolaj Bøgh;15
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Line Ervolder;18
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Helene Fagerhøj;15
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Carina Høedt;13
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Niels Peder Ravn;11
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Anders Storgaard;34
3. Indre By;64. 3. Sølvgade;C;Det Konservative Folkeparti;Mia Tang;8
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Partiliste;281
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Lisbeth Bech-Nielsen;52
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Carl Valentin;29
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Nanna Bonde;21
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Sadek Al-Amood;12
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Halime Oguz;11
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Kasper Nordborg Kiær;7
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Rune Palm;8
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Cecilie Louise Balbay Holdt;4
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Mikkel Sammy Christensen;3
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Morten Bering;3
3. Indre By;64. 3. Sølvgade;F;SF - Socialistisk Folkeparti;Bjarke Bisgaard Yolal;0
3. Indre By;64. 3. Sølvgade;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;15
3. Indre By;64. 3. Sølvgade;H;Borgernes Parti - Lars Boje Mathiesen;Rikke Hansen;2
3. Indre By;64. 3. Sølvgade;H;Borgernes Parti - Lars Boje Mathiesen;Flemming Steenlykke;1
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Partiliste;317
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Ole Birk Olesen;48
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Mads Strange;84
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Alexander Ryle;33
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Merete Riisager;31
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Per Nørgaard Andersen;1
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Charlotte Nellemann;2
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Line Østergaard Olsen;2
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Laura Emilie Fabricius-Lauritzen;1
3. Indre By;64. 3. Sølvgade;I;Liberal Alliance;Torben Guldbæk;1
3. Indre By;64. 3. Sølvgade;M;Moderaterne;Partiliste;344
3. Indre By;64. 3. Sølvgade;M;Moderaterne;Jakob Engel-Schmidt;121
3. Indre By;64. 3. Sølvgade;M;Moderaterne;Nanna W. Gotfredsen;12
3. Indre By;64. 3. Sølvgade;M;Moderaterne;Ellen Emilie;22
3. Indre By;64. 3. Sølvgade;M;Moderaterne;Mads Sebbelov;13
3. Indre By;64. 3. Sølvgade;M;Moderaterne;Ali Qais;11
3. Indre By;64. 3. Sølvgade;M;Moderaterne;Lisbeth Dam Larsen;1
3. Indre By;64. 3. Sølvgade;O;Dansk Folkeparti;Partiliste;123
3. Indre By;64. 3. Sølvgade;O;Dansk Folkeparti;Allan Feldt;7
3. Indre By;64. 3. Sølvgade;O;Dansk Folkeparti;Merete Dea Larsen;6
3. Indre By;64. 3. Sølvgade;O;Dansk Folkeparti;Paw Karslund;2
3. Indre By;64. 3. Sølvgade;O;Dansk Folkeparti;Denise Rostgaard;5
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Partiliste;129
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Linea Søgaard-Lidell;45
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Zeynep Bardakci;1
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Claus Buch;2
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Anders Fausbøll;3
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;43
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Natascha Remvig;2
3. Indre By;64. 3. Sølvgade;V;Venstre, Danmarks Liberale Parti;Malene Sandfeld;1
3. Indre By;64. 3. Sølvgade;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;13
3. Indre By;64. 3. Sølvgade;Æ;Danmarksdemokraterne - Inger Støjberg;Eva Bechmann;1
3. Indre By;64. 3. Sølvgade;Æ;Danmarksdemokraterne - Inger Støjberg;Benny Bindslev;0
3. Indre By;64. 3. Sølvgade;Æ;Danmarksdemokraterne - Inger Støjberg;Martin Sibast;1
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Partiliste;173
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;17
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Pelle Dragsted;253
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Rosa Lund;58
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Leila Stockmarr;13
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Pil Christensen;21
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Charlotte Lund;3
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;David Rønne;2
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Pil Yildiz;4
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Kim Larsen;0
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Mette Bloch Hansen;0
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Maria Sofie Petersen;6
3. Indre By;64. 3. Sølvgade;Ø;Enhedslisten - De Rød-Grønne;Reinout Bosch;1
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Partiliste;79
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Franciska Rosenkilde;117
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Qasam Nazir Ahmad;3
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Catharina Næsby Malkki;2
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Jiesper Tristan Pedersen;7
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Jan Kristoffersen;3
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Roger Courage Matthisen;1
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Vibeke Frost;1
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Anders Sørensen;9
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Mette Bram;1
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Peter Martin Jakobsen;2
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Nikolai Eskild Jensen;0
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Mikkel Bahl;1
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Noah Sturis;0
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Jakob Ravn Karlsen;0
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Jan Schumann;0
3. Indre By;64. 3. Sølvgade;Å;Alternativet;Lise Coermann;25
3. Indre By;64. 3. Sølvgade;(Uden for parti);(Uden for parti);Rashid Ali;0
3. Indre By;64. 3. Sølvgade;(Uden for parti);(Uden for parti);Rasmus Paludan;2
3. Indre By;64. 3. Sølvgade;(Uden for parti);(Uden for parti);Theresa Scavenius;9
3. Indre By;64. 3. Sølvgade;(Uden for parti);(Uden for parti);John Erik Wagner;0
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Partiliste;614
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Jarl Feyling;3
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Yildiz Akdogan;11
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Sophie Hæstorp Andersen;31
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Ida Auken;144
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Stig Ekman;1
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Camilla Hoffmann;7
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Peter Hummelgaard;251
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Erik Jensen;3
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Emilla Møller;5
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Asbjørn Reissmann;6
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Mette Reissmann;18
4. Sundbyøster;16. 4. Sundbyøster;A;Socialdemokratiet;Marcus Vesterager;6
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Partiliste;317
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Mikkel Senna Odoom;8
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Samira Nawa;111
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Thomas Rohden;36
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Frederik Rosberg;9
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Magnus Georg Jensen;68
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Anne-Sofie Sadolin;11
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Maria Georgi Sloth;25
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Thomas Markmann;7
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Emil Moselund;15
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Helene Langager;8
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Marianne Mortensen;3
4. Sundbyøster;16. 4. Sundbyøster;B;Radikale Venstre;Julie Herdal;7
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Partiliste;251
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Lasse Vogel Andersen;6
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Pernille Birch;11
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Rasmus Bjergegaard;8
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Helle Bonnesen;19
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Nikolaj Bøgh;3
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Line Ervolder;8
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Helene Fagerhøj;34
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Carina Høedt;8
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Anders Havelund Krøyer;3
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Niels Peder Ravn;2
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Anders Storgaard;23
4. Sundbyøster;16. 4. Sundbyøster;C;Det Konservative Folkeparti;Mia Tang;12
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Partiliste;655
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Lisbeth Bech-Nielsen;84
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Carl Valentin;50
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Nanna Bonde;47
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Sadek Al-Amood;44
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Halime Oguz;20
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Kasper Nordborg Kiær;17
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Rune Palm;13
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Cecilie Louise Balbay Holdt;21
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Mikkel Sammy Christensen;8
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Morten Bering;1
4. Sundbyøster;16. 4. Sundbyøster;F;SF - Socialistisk Folkeparti;Bjarke Bisgaard Yolal;0
4. Sundbyøster;16. 4. Sundbyøster;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;73
4. Sundbyøster;16. 4. Sundbyøster;H;Borgernes Parti - Lars Boje Mathiesen;Rikke Hansen;3
4. Sundbyøster;16. 4. Sundbyøster;H;Borgernes Parti - Lars Boje Mathiesen;Flemming Steenlykke;6
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Partiliste;292
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Mads Strange;75
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Ole Birk Olesen;24
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Alexander Ryle;23
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Merete Riisager;15
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Per Nørgaard Andersen;3
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Charlotte Nellemann;4
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Line Østergaard Olsen;3
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Laura Emilie Fabricius-Lauritzen;7
4. Sundbyøster;16. 4. Sundbyøster;I;Liberal Alliance;Torben Guldbæk;1
4. Sundbyøster;16. 4. Sundbyøster;M;Moderaterne;Partiliste;274
4. Sundbyøster;16. 4. Sundbyøster;M;Moderaterne;Jakob Engel-Schmidt;58
4. Sundbyøster;16. 4. Sundbyøster;M;Moderaterne;Nanna W. Gotfredsen;6
4. Sundbyøster;16. 4. Sundbyøster;M;Moderaterne;Mads Sebbelov;8
4. Sundbyøster;16. 4. Sundbyøster;M;Moderaterne;Ali Qais;19
4. Sundbyøster;16. 4. Sundbyøster;M;Moderaterne;Ellen Emilie;11
4. Sundbyøster;16. 4. Sundbyøster;M;Moderaterne;Lisbeth Dam Larsen;1
4. Sundbyøster;16. 4. Sundbyøster;O;Dansk Folkeparti;Partiliste;374
4. Sundbyøster;16. 4. Sundbyøster;O;Dansk Folkeparti;Merete Dea Larsen;30
4. Sundbyøster;16. 4. Sundbyøster;O;Dansk Folkeparti;Allan Feldt;29
4. Sundbyøster;16. 4. Sundbyøster;O;Dansk Folkeparti;Paw Karslund;27
4. Sundbyøster;16. 4. Sundbyøster;O;Dansk Folkeparti;Denise Rostgaard;12
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Partiliste;107
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Anders Fausbøll;10
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Zeynep Bardakci;1
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Claus Buch;5
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;21
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Natascha Remvig;4
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Malene Sandfeld;5
4. Sundbyøster;16. 4. Sundbyøster;V;Venstre, Danmarks Liberale Parti;Linea Søgaard-Lidell;15
4. Sundbyøster;16. 4. Sundbyøster;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;58
4. Sundbyøster;16. 4. Sundbyøster;Æ;Danmarksdemokraterne - Inger Støjberg;Benny Bindslev;1
4. Sundbyøster;16. 4. Sundbyøster;Æ;Danmarksdemokraterne - Inger Støjberg;Martin Sibast;1
4. Sundbyøster;16. 4. Sundbyøster;Æ;Danmarksdemokraterne - Inger Støjberg;Eva Bechmann;5
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Partiliste;402
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Pil Christensen;90
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Pelle Dragsted;406
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Rosa Lund;100
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Leila Stockmarr;30
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;20
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Charlotte Lund;7
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;David Rønne;0
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Pil Yildiz;7
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Kim Larsen;2
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Mette Bloch Hansen;2
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Maria Sofie Petersen;8
4. Sundbyøster;16. 4. Sundbyøster;Ø;Enhedslisten - De Rød-Grønne;Reinout Bosch;5
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Partiliste;161
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Franciska Rosenkilde;140
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Qasam Nazir Ahmad;12
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Catharina Næsby Malkki;3
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Jiesper Tristan Pedersen;8
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Jan Kristoffersen;10
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Roger Courage Matthisen;7
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Vibeke Frost;1
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Anders Sørensen;18
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Mette Bram;1
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Peter Martin Jakobsen;1
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Nikolai Eskild Jensen;4
4. Sundbyøster;16. 4. Sundbyøster;Å;Alternativet;Mikkel Bahl;0
